课程名称,课程代码,课程类别,授课语言,授课教师,计分方式,学分,上课信息,容量/已选,开课学院
数学分析III,MA203a,专业基础课,中文,付云皓,十三级制,5.0,"1-16周,星期一第7-8节 智华楼203; 1-16周,星期三第7-8节 智华楼203",80/10,数学系
数理统计,MA204,专业基础课,双语,JIANGUO SUN,十三级制,3.0,"1-16周,星期二第1-2节 智华楼103; 2-16双周,星期四第1-2节 智华楼103",45/10,统计与数据科学系
数学实验,MA207,专业选修课,双语,吴开亮,十三级制,3.0,"1-16周,星期三第7-8节 智华楼303; 1-16周,星期三第9-10节 智华楼508机房",56/1,数学系
初等数论,MA209-16,专业基础课,双语,陆康,十三级制,3.0,"1-16周,星期一第5-6节 智华楼202; 2-16双周,星期三第5-6节 智华楼202",80/6,数学系
概率论与数理统计,MA212,专业基础课,双语,温家强,十三级制,3.0,"1-16周,星期一第3-4节 智华楼108; 1-15单周,星期三第7-8节 智华楼108",110/31,数学系
概率论与数理统计,MA212,专业基础课,双语,温家强,十三级制,3.0,"1-16周,星期一第7-8节 智华楼108; 1-15单周,星期三第3-4节 智华楼108",110/16,数学系
概率论与数理统计,MA212,专业基础课,双语,李涛,十三级制,3.0,"1-16周,星期二第5-6节 智华楼108; 2-16双周,星期四第1-2节 智华楼108",110/7,数学系
数学分析精讲,MA213-16,专业基础课,双语,夏昌玉,十三级制,5.0,"1-16周,星期二第7-8节 一教110; 1-16周,星期五第7-8节 一教107",100/4,数学系
概率论,MA215,专业基础课,双语,熊捷,十三级制,4.0,"1-15单周,星期三第5-6节 智华楼103; 1-16周,星期五第5-6节 智华楼103",60/7,数学系
概率论,MA215,专业基础课,英文,杨光,十三级制,4.0,"1-16周,星期一第3-4节 智华楼103; 1-15单周,星期三第3-4节 智华楼103",60/4,数学系
计算金融,MA216,专业选修课,双语,李景治,十三级制,3.0,"1-15单周,星期二第9-10节 智华楼202; 1-16周,星期四第9-10节 智华楼202",60/10,数学系
非寿险精算,MA228,专业选修课,双语,古嘉雯,十三级制,3.0,"1-16周,星期一第5-6节 智华楼304; 2-16双周,星期五第5-6节 智华楼304",56/2,数学系
数学分析III(H),MA231,专业基础课,中文,袁望钧,十三级制,5.0,"1-16周,星期二第3-4节 智华楼306; 1-16周,星期四第3-4节 智华楼306",10/6,数学系
初等数论(H),MA237,专业基础课,英文,QING XIANG（向青）,十三级制,3.0,"1-16周,星期一第5-6节 智华楼305; 2-16双周,星期三第5-6节 智华楼305",10/6,数学系
实变函数,MA301,专业选修课,英文,师子鸣,十三级制,3.0,"1-16周,星期三第7-8节 智华楼304; 2-16双周,星期一第7-8节 智华楼304",56/6,数学系
实变函数,MA301,专业选修课,双语,Man Shun Ma,十三级制,3.0,"1-16周,星期四第3-4节 智华楼103; 2-16双周,星期一第7-8节 智华楼103",60/5,数学系
偏微分方程,MA303,专业选修课,双语,董世杰,十三级制,3.0,"1-15单周,星期三第5-6节 一教323; 1-16周,星期五第3-4节 一教323",70/1,数学系
偏微分方程,MA303,专业选修课,英文,"SANTORO SALOMAO, PEDRO ANTONIO",十三级制,3.0,"1-16周,星期一第3-4节 一教323; 2-16双周,星期三第3-4节 一教323",70/2,数学系
数值分析,MA305,专业选修课,双语,杨将,十三级制,3.0,"1-16周,星期二第5-6节 智华楼205; 2-16双周,星期四第5-6节 智华楼205",60/2,数学系
统计计算与软件,MA308,专业必修课,双语,李曾,十三级制,3.0,"1-15单周,星期一第3-4节 智华楼203; 1-16周,星期三第3-4节 智华楼203",60/6,统计与数据科学系
时间序列分析,MA309,专业必修课,双语,张浩然,十三级制,3.0,"1-16周,星期四第7-8节 智华楼103; 2-16双周,星期二第3-4节 智华楼103",70/7,统计与数据科学系
数学之英文写作,MA320,专业选修课,双语,胡勇,十三级制,3.0,"1-15单周,星期二第5-6节 智华楼203; 1-16周,星期四第3-4节 智华楼203",70/0,数学系
群表示论,MA321,专业选修课,英文,STAVROS GAROUFALIDIS,十三级制,3.0,"1-16周,星期二第7-8节 智华楼303; 2-16双周,星期四第5-6节 智华楼303",56/5,数学系
拓扑学,MA323,专业选修课,英文,朱一飞,十三级制,3.0,"1-16周,星期五第5-6节 智华楼303; 2-16双周,星期二第5-6节 智华楼303",56/8,数学系
偏微分方程(H),MA336,专业核心课,双语,李立颖,十三级制,3.0,"1-16周,星期二第3-4节 智华楼305; 1-15单周,星期四第3-4节 智华楼305",10/8,数学系
实变函数(H),MA337,专业核心课,双语,杨童鸥,十三级制,3.0,"1-16周,星期三第3-4节 智华楼305; 2-16双周,星期五第3-4节 智华楼305",10/12,数学系
动力系统,MA401,专业选修课,英文,Maria Alejandra Rodriguez Hertz,十三级制,3.0,"1-16周,星期二第1-2节 智华楼305; 1-15单周,星期四第1-2节 智华楼305",50/4,数学系
材料力学,MAE202,专业核心课,英文,张新,十三级制,3.0,"1-16周,星期二第3-4节 一教227; 2-16双周,星期四第3-4节 一教227",50/0,力学与航空航天工程系
理论力学I,MAE203,专业基础课,英文,黄克服,十三级制,3.0,"1-16周,星期二第1-2节 一教123; 1-15单周,星期四第1-2节 一教123",40/0,力学与航空航天工程系
理论力学I-B,MAE203B,专业基础课,英文,杨灿辉,十三级制,3.0,"1-16周,星期四第3-4节 智华楼202; 2-16双周,星期二第9-10节 智华楼202",60/9,力学与航空航天工程系
理论力学I-B,MAE203B,专业基础课,英文,杜婧,十三级制,3.0,"1-16周,星期一第3-4节 一教406; 1-15单周,星期三第3-4节 一教406",60/6,力学与航空航天工程系
工程流体力学,MAE207,专业基础课,英文,万敏平,十三级制,3.0,"1-16周,星期二第3-4节 一教225; 2-16双周,星期四第9-10节 一教225",30/2,力学与航空航天工程系
工程流体力学,MAE207,专业基础课,英文,NICHOLAS ALEXANDER WORTH,十三级制,3.0,"1-16周,星期一第7-8节 一教403; 1-15单周,星期三第7-8节 一教403",30/0,力学与航空航天工程系
工程软件选讲,MAE208,专业选修课,双语,"刘晓宇,肖思,赵晓争",十三级制,2.0,"1-5周,星期五第5-8节 工学院北楼1015; 6-10周,星期五第5-8节 工学院北楼1015; 11-16周,星期五第5-8节 工学院北楼1015",20/0,力学与航空航天工程系
工程数学基础,MAE209,专业基础课,双语,杨东,十三级制,4.0,"1-16周,星期一第5-6节 一教325; 1-16周,星期三第5-6节 一教325",60/3,力学与航空航天工程系
流体力学,MAE303,专业核心课,中文,贺梦飞,十三级制,4.0,"1-16周,星期二第3-4节 一教424; 1-16周,星期四第3-4节 一教424",40/4,力学与航空航天工程系
工程热力学,MAE305,专业基础课,双语,黄仕迪,十三级制,3.0,"1-16周,星期五第3-4节 一教326; 2-16双周,星期三第3-4节 一教326",50/1,力学与航空航天工程系
航空结构强度,MAE307,专业选修课,双语,袁鸿雁,十三级制,3.0,"1-16周,星期一第1-2节 一教125; 2-16双周,星期三第1-2节 一教125",30/2,力学与航空航天工程系
计算固体力学,MAE310,专业选修课,英文,刘巨,十三级制,3.0,"1-16周,星期一第7-8节 一教324; 1-15单周,星期四第9-10节 一教324",30/0,力学与航空航天工程系
航空飞行器动力学,MAE312,专业选修课,中文,高立豪,十三级制,3.0,"1-16周,星期一第9-10节 一教227; 2-16双周,星期四第7-8节 一教227",30/0,力学与航空航天工程系
航空热流体实验,MAE315,专业核心课,双语,赵晓争,十三级制,2.0,"1-16周,星期二第5-8节 工学院北楼137",20/1,力学与航空航天工程系
振动理论,MAE318,专业选修课,英文,李明武,十三级制,3.0,"1-15单周,星期三第3-4节 一教322; 1-16周,星期五第3-4节 一教322",30/1,力学与航空航天工程系
燃烧学,MAE322,专业核心课,双语,周波,十三级制,3.0,"1-16周,星期一第3-4节 一教401; 1-15单周,星期三第9-10节 一教401",30/1,力学与航空航天工程系
固体力学实验,MAE401-16,专业核心课,双语,肖思,十三级制,3.0,"1-16周,星期三第5-10节 工学院北楼136",30/3,力学与航空航天工程系
计算流体力学,MAE403,专业选修课,英文,王连平,十三级制,3.0,"1-16周,星期一第5-6节 一教326; 1-15单周,星期四第7-8节 一教326",30/2,力学与航空航天工程系
空气动力学,MAE405,专业选修课,双语,王建春,十三级制,3.0,"1-16周,星期二第9-10节 一教226; 2-16双周,星期四第1-2节 一教226",30/1,力学与航空航天工程系
飞行器设计团队实践,MAE417,专业选修课,双语,高立豪,十三级制,3.0,"1-8周,星期三第5-6节 智华楼201; 1-8周,星期四第5-6节 智华楼201; 9-16周,星期三第5-8节 工学院北楼642; 9-16周,星期四第5-6节 工学院北楼642",30/0,力学与航空航天工程系
航空声学与气动噪声,MAE5017,专业选修课,英文,刘宇,等级制,3.0,"1-15单周,星期三第3-4节 智华楼310; 1-16周,星期五第3-4节 智华楼310",40/0,力学与航空航天工程系
断裂力学,MAE5021,专业核心课,英文,贾子安,等级制,3.0,"1-16周,星期三第5-6节 一教501; 2-16双周,星期五第5-6节 一教501",40/0,力学与航空航天工程系
代数专题-群论,MAT7044,专业选修课,英文,Vyacheslav Futorny,十三级制,3.0,"1-16周,星期一第5-6节 智华楼302; 1-15单周,星期三第5-6节 智华楼302",56/1,数学系
偏微分方程 (上),MAT7068,专业选修课,英文,苏琳琳,等级制,3.0,"1-15单周,星期一第3-4节 智华楼301; 1-16周,星期三第3-4节 智华楼301",50/0,数学系
组合数学专题,MAT7080,专业选修课,英文,Ferdinand Ihringer,等级制,3.0,"1-16周,星期二第7-8节 智华楼310; 1-15单周,星期五第7-8节 智华楼310",40/0,数学系
凸优化算法,MAT7083,专业选修课,英文,张进,等级制,3.0,"1-16周,星期三第9-11节 智华楼302",50/6,数学系
应用数学专题,MAT7091,专业选修课,英文,Alexander Kurganov,等级制,3.0,"1-16周,星期一第9-11节 智华楼308",40/1,数学系
随机过程,MAT7092,专业选修课,英文,袁望钧,等级制,3.0,"1-16周,星期四第9-11节 智华楼306",50/0,数学系
随机分析及其在金融中的应用,MAT7094,专业选修课,英文,杨光,等级制,3.0,"1-16周,星期一第9-11节 智华楼103",50/2,数学系
概率统计专题,MAT7102,专业选修课,英文,邵启满,等级制,3.0,"1-16周,星期一第7-8节 智华楼309; 2-16双周,星期三第7-8节 智华楼309",40/1,统计与数据科学系
计算统计,MAT7105,专业选修课,中文,田国梁,等级制,3.0,"1-16周,星期二第7-8节 商学院104; 1-15单周,星期四第3-4节 商学院104",60/4,统计与数据科学系
多元复分析,MAT7584,专业选修课,英文,Ilja Kossovskij,等级制,3.0,"1-16周,星期一第5-6节 智华楼308; 2-16双周,星期四第5-6节 智华楼308",40/1,数学系
抽象代数II,MAT8020,专业必修课,英文,李展,等级制,3.0,"1-16周,星期四第9-11节 智华楼310",40/3,数学系
组合数学,MAT8022,专业必修课,英文,向子卿,等级制,3.0,"1-16周,星期三第9-11节 智华楼301",50/0,数学系
微分流形,MAT8024,专业必修课,英文,INGRID MARY IRMER,等级制,3.0,"1-16周,星期一第7-8节 一教124; 2-16双周,星期四第7-8节 一教124",40/3,数学系
动力系统引论,MAT8025,专业必修课,英文,Raul Mario Ures De La Madrid,等级制,3.0,"1-16周,星期一第1-2节 智华楼308; 1-15单周,星期三第1-2节 智华楼308",40/0,数学系
测度论,MAT8027,专业必修课,英文,夏昌玉,等级制,3.0,"1-16周,星期一第5-6节 商学院226; 1-15单周,星期四第5-6节 商学院226",50/1,数学系
科学计算,MAT8028,专业必修课,英文,Alexander Kurganov,等级制,3.0,"1-15单周,星期三第7-8节 商学院225; 1-16周,星期五第3-4节 商学院225",50/1,数学系
应用数学方法,MAT8029,专业必修课,英文,张振,等级制,3.0,"1-16周,星期二第3-4节 商学院206; 2-16双周,星期四第3-4节 商学院206",50/2,数学系
现代概率论,MAT8030,专业必修课,英文,李立颖,等级制,3.0,"1-16周,星期二第9-11节 智华楼104",80/5,数学系
高等统计学,MAT8031,专业选修课,英文,翁浩雷,等级制,3.0,"1-15单周,星期三第5-6节 商学院104; 1-16周,星期五第3-4节 商学院104",80/0,统计与数据科学系
数论,MAT8040,专业必修课,英文,高辉,等级制,3.0,"1-16周,星期五第9-10节 智华楼310; 2-16双周,星期一第9-10节 智华楼310",40/2,数学系
CAD与工程制图,ME102,专业基础课,双语,"郭艺璇,黄业绪,肖啸川",十三级制,3.0,"1-16周,星期二第5-7节 智华楼501机房; 主任务: 1-12周,星期一第7-8节 智华楼106",45/10,机械与能源工程系
CAD与工程制图,ME102,专业基础课,双语,"郭艺璇,黄业绪,肖啸川",十三级制,3.0,"1-16周,星期三第5-7节 智华楼501机房; 主任务: 1-12周,星期一第7-8节 智华楼106",45/4,机械与能源工程系
CAD与工程制图,ME102,专业基础课,双语,"郭艺璇,黄业绪,肖啸川",十三级制,3.0,"1-16周,星期五第5-7节 智华楼501机房; 主任务: 1-12周,星期一第7-8节 智华楼106",45/9,机械与能源工程系
制造工程认知实践,ME103,专业基础课,双语,"黄渊建,路冬",十三级制,3.0,"1-16周,星期二第5-8节 慧园2栋一楼; 主任务: 1-15单周,星期一第9-10节 一教323",30/4,机械与能源工程系
制造工程认知实践,ME103,专业基础课,双语,"路冬,曾千里",十三级制,3.0,"1-16周,星期五第5-8节 慧园2栋一楼; 主任务: 1-15单周,星期一第9-10节 一教323",30/9,机械与能源工程系
材料力学M,ME212,专业基础课,双语,何斌斌,十三级制,3.0,"1-16周,星期五第3-4节 一教327; 2-16双周,星期三第3-4节 一教427",70/12,机械与能源工程系
机械原理,ME213,专业核心课,双语,冯慧娟,十三级制,3.0,"1-16周,星期二第7-8节 一教225; 2-16双周,星期四第3-4节 一教225",55/5,机械与能源工程系
热工基础,ME271,专业基础课,双语,林蒙,十三级制,4.0,"1-16周,星期一第5-6节 一教305; 1-16周,星期三第9-10节 一教305",35/2,机械与能源工程系
机械制造基础,ME302,专业核心课,双语,邓辉,十三级制,3.0,"1-16周,星期三第1-2节 一教404; 1-15单周,星期五第5-6节 一教404",30/1,机械与能源工程系
控制工程基础,ME307,专业基础课,英文,"黄业绪,郑裕基",十三级制,3.0,"9-16周,星期四第3-4节 工学院北楼235; 主任务: 1-16周,星期一第3-4节 一教225; 1-7单周,星期四第3-4节 一教225",60/6,机械与能源工程系
机械设计,ME311,专业核心课,双语,郭艺璇,十三级制,3.0,"1-16周,星期二第3-4节 一教526; 2-16双周,星期四第9-10节 一教526",40/13,机械与能源工程系
机械设计,ME311,专业核心课,英文,谢哲新,十三级制,3.0,"1-16周,星期二第3-4节 一教505; 2-16双周,星期四第9-10节 一教505",40/1,机械与能源工程系
机械原理设计实验,ME316,专业核心课,双语,"肖啸川,曾千里",十三级制,2.0,"1-16周,星期一第5-6节 工学院北楼235; 1-16周,星期四第5-6节 工学院北楼235",50/3,机械与能源工程系
机器人驱动系统,ME322,专业核心课,双语,"黄业绪,王宏强",十三级制,3.0,"1-16周,星期四第7-8节 工学院北楼235; 主任务: 1-16周,星期三第7-8节 一教301",65/5,机械与能源工程系
传感原理,ME323,专业核心课,双语,"黄渊建,马鑫",十三级制,3.0,"9-16周,星期三第3-4节 工学院北楼138; 主任务: 1-16周,星期一第3-4节 一教526; 1-7单周,星期三第3-4节 一教526",50/9,机械与能源工程系
机器人建模与控制,ME331,专业核心课,双语,贾振中,十三级制,3.0,"1-16周,星期一第7-8节 一教426; 1-15单周,星期三第5-6节 一教426",30/0,机械与能源工程系
机器人建模与控制,ME331,专业核心课,双语,周利锋,十三级制,3.0,"1-16周,星期五第7-8节 一教426; 2-16双周,星期三第5-6节 一教426",30/0,机械与能源工程系
机器人操作系统,ME332,专业选修课,双语,"黄渊建,柯文德,曾千里",十三级制,3.0,"1-16周,星期三第5-6节 一教327; 主任务: 1-16周,星期一第1-2节 一教327",80/14,机械与能源工程系
机电一体化系统,ME333,专业核心课,双语,"柯文德,曾千里",十三级制,3.0,"1-16周,星期二第3-4节 工学院北楼138; 主任务: 1-16周,星期一第7-8节 一教304",40/1,机械与能源工程系
功能软材料3D打印–基础、工程与应用,ME364,专业选修课,双语,刘吉,十三级制,3.0,"1-16周,星期二第7-8节 一教424; 2-16双周,星期五第5-6节 一教424",35/2,机械与能源工程系
光电与光化学转化原理,ME371,专业核心课,双语,陈熹翰,十三级制,3.0,"1-16周,星期三第3-4节 一教401; 2-16双周,星期一第5-6节 一教401",20/2,机械与能源工程系
电化学原理,ME372,专业核心课,双语,曾林,十三级制,3.0,"1-16周,星期二第5-6节 一教403; 1-15单周,星期四第3-4节 一教403",30/2,机械与能源工程系
能源材料化学,ME373,专业核心课,双语,曾国松,十三级制,3.0,"1-16周,星期一第3-4节 一教404; 2-16双周,星期四第3-4节 一教404",30/2,机械与能源工程系
电化学测量,ME384,专业选修课,双语,魏磊,十三级制,3.0,"1-15单周,星期一第5-6节 一教405; 1-16周,星期三第5-8节 工学院北楼332A",20/2,机械与能源工程系
增材制造与设计,ME462,专业选修课,双语,白家鸣,十三级制,3.0,"1-16周,星期五第3-4节 一教401; 2-16双周,星期三第7-8节 一教401",40/1,机械与能源工程系
医学史,MED103,专业选修课,双语,ZHANG JIAN(张健),二级制,2.0,"1-16周,星期一第7-8节 一教420",30/11,医学院
医学有机化学,MED105,专业基础课,双语,曹丽伟,十三级制,4.0,"1-16周,星期二第5-6节 一教422; 1-16周,星期五第5-6节 一教422",30/11,医学院
卫生经济学,MED107,专业选修课,双语,韩昕昕,二级制,2.0,"1-16周,星期一第5-6节 一教421",30/3,医学院
医院管理学概论,MED111,专业选修课,双语,韩昕昕,二级制,2.0,"1-16周,星期五第5-6节 一教420",30/2,医学院
医学微生物学,MED202,专业基础课,英文,李姗,十三级制,3.0,"1-15单周,星期三第3-4节 一教420; 1-16周,星期五第3-4节 一教420",30/3,医学院
医学生物化学A,MED203A,专业基础课,双语,秦超,十三级制,4.0,"1-16周,星期二第3-4节 一教422; 1-16周,星期五第3-4节 一教422",30/3,医学院
医学生物化学A,MED203A,专业基础课,双语,刘泉,十三级制,4.0,"1-16周,星期二第3-4节 一教221; 1-16周,星期五第3-4节 一教221",15/4,医学院
医学分子生物学,MED204,专业基础课,双语,GUOAN CHEN（陈国安）,十三级制,3.0,"1-16周,星期一第3-4节 一教420; 2-16双周,星期三第3-4节 一教420",20/5,医学院
医学分子生物学,MED204,专业基础课,双语,李婉秋,十三级制,3.0,"1-16周,星期二第3-4节 一教420; 2-16双周,星期四第3-4节 一教420",20/1,医学院
医学细胞生物学,MED205,专业基础课,双语,田瑞琳,十三级制,3.0,"1-15单周,星期二第3-4节 一教421; 1-16周,星期五第3-4节 一教421",30/1,医学院
生物医学基础实验,MED206,专业基础课,英文,孟煊,十三级制,2.0,"1-16周,星期五第5-8节 台州楼401-3（分子医学实验室1）",32/7,医学院
人体解剖学Ⅰ,MED207,专业基础课,双语,"任铭新,王林",十三级制,3.0,"1-16周,星期三第5-8节 检测中心301-人体解剖学实验室2; 1-16周,星期三第9-9节 检测中心301-人体解剖学实验室2",30/0,医学院
神经解剖学,MED209,专业基础课,双语,"任铭新,王林",十三级制,1.5,"1-16周,星期四第3-3节 检测中心301-人体解剖学实验室2; 1-16周,星期四第4-4节 检测中心301-人体解剖学实验室2",30/6,医学院
生理学,MED210,专业基础课,双语,曹惠玲,十三级制,3.0,"1-16周,星期一第1-2节 一教421; 2-16双周,星期三第1-2节 一教421",30/8,医学院
病理生理学,MED211,专业基础课,双语,李宗强,十三级制,3.0,"1-16周,星期一第5-6节 一教422; 2-16双周,星期三第9-10节 一教422",30/7,医学院
医学微生物实验,MED216,专业基础课,英文,王博,十三级制,1.0,"1-16周,星期四第7-8节 生物楼502-1生物医学综合实验室I",32/6,医学院
循证医学研究方法与临床试验,MED217,专业选修课,双语,赵健,二级制,2.0,"1-16周,星期一第9-10节 一教420",30/2,医学院
现代分子生物学,MED219,专业基础课,英文,贾宁,十三级制,3.0,"1-16周,星期三第3-4节 一教405; 1-15单周,星期五第3-4节 一教405",30/5,医学院
分子微生物学,MED221,专业基础课,英文,梁海华,十三级制,3.0,"1-15单周,星期一第3-4节 一教422; 1-16周,星期四第3-4节 一教422",30/4,医学院
精神心理疾病流行病学基础,MED236,专业选修课,双语,苏莹莹,二级制,3.0,"1-16周,星期一第9-10节 一教403; 2-16双周,星期三第9-10节 一教403",30/4,医学院
口腔医学导论,MED237,专业基础课,双语,"王松灵,口腔医学教研室",二级制,2.0,"1-2,14,15周,星期三第3-4节 一教424; 3-13,16周,星期三第3-4节 一教424",30/2,医学院
多组学技术原理与应用,MED242,专业选修课,双语,方晓东,十三级制,3.0,"1-16周,星期五第9-10节 一教420; 2-16双周,星期三第9-10节 一教420",30/1,医学院
生理学与病理生理学 I,MED304,专业核心课,英文,王子龙,十三级制,3.0,"1-16周,星期二第3-4节 一教405; 2-16双周,星期五第3-4节 一教405",30/4,医学院
组织学与胚胎学,MED306,专业基础课,双语,"朱文亮,李兰",十三级制,3.0,"1-16周,星期二第5-6节 台州楼401-11（显微数码互动实验室1）; 1-16周,星期二第7-8节 台州楼401-11（显微数码互动实验室1）",40/0,医学院
病理学,MED307,专业基础课,英文,"ZHANG WENYONG（张文勇）,李兰",十三级制,3.0,"1-16周,星期一第1-2节 台州楼401-11（显微数码互动实验室1）; 1-16周,星期一第3-4节 台州楼401-11（显微数码互动实验室1）",40/18,医学院
医学神经生物学,MED309,专业选修课,英文,SONG XUEJUN(宋学军),十三级制,3.0,"1-16周,星期三第5-6节 一教421; 2-16双周,星期一第7-8节 一教421",30/4,医学院
流行病学与预防医学,MED312,专业基础课,双语,梁凤超,十三级制,2.0,"1-16周,星期五第7-8节 一教420",30/7,医学院
医学心理学,MED315,专业基础课,双语,张迎黎-外聘,二级制,2.0,"1-16周,星期四第7-8节 南科大第一附属医院",50/10,医学院
医学人工智能导论,MED331,专业基础课,双语,LIU JIANG（刘江）,十三级制,2.0,"1-16周,星期二第1-2节 一教227",40/9,医学院
肿瘤生物学原理,MED333,专业选修课,双语,董金堂,十三级制,3.0,"1-16周,星期二第9-10节 一教420; 1-15单周,星期四第9-10节 一教420",30/8,医学院
人体机能与药理学实验,MED339,专业基础课,双语,张婷,十三级制,2.0,"1-16周,星期二第5-8节 台州楼401-17（机能学实验室）",30/6,医学院
人体机能与药理学实验,MED339,专业基础课,双语,张婷,十三级制,2.0,"1-16周,星期四第5-8节 台州楼401-17（机能学实验室）",30/9,医学院
药理学A,MED403A,专业基础课,双语,王玉琨,十三级制,3.0,"1-16周,星期三第1-2节 一教420; 2-16双周,星期五第1-2节 一教420",30/13,医学院
医学遗传学,MED404,专业基础课,双语,张宝童,十三级制,3.0,"1-16周,星期二第3-4节 一教402; 1-15单周,星期五第1-2节 一教402",30/11,医学院
医学免疫学,MED405,专业基础课,双语,XIAO GUOZHI(肖国芝),十三级制,3.0,"1-16周,星期三第3-4节 一教404; 1-15单周,星期五第3-4节 一教404",25/7,医学院
医学免疫学,MED405,专业基础课,双语,张志荣,十三级制,3.0,"1-16周,星期一第7-8节 一教422; 1-15单周,星期四第5-6节 一教422",25/1,医学院
外科学（一）,MED406,专业核心课,双语,"外科学教研室,王博",十三级制,3.0,"1-16周,星期一第1-2节 南科大第一附属医院; 1-16周,星期一第3-4节 南科大第一附属医院",50/9,医学院
内科学（一）,MED407,专业核心课,双语,内科学教研室,十三级制,3.0,"1-16周,星期四第1-2节 南科大第一附属医院; 1-16周,星期四第3-4节 南科大第一附属医院",50/9,医学院
妇产科学,MED408,专业选修课,双语,妇产科学教研室,十三级制,4.5,"1-16周,星期五第1-3节 南科大第一附属医院; 1-16周,星期五第4-6节 南科大第一附属医院",50/9,医学院
儿科学,MED409,专业核心课,双语,儿科学教研室,十三级制,4.5,"1-16周,星期二第1-3节 南科大第一附属医院; 1-16周,星期二第4-6节 南科大第一附属医院",50/9,医学院
口腔科学,MED410,专业核心课,双语,口腔医学教研室,十三级制,1.5,"1-16周,星期二第7-7节 南科大第一附属医院; 1-16周,星期二第8-8节 南科大第一附属医院",50/9,医学院
传染病学,MED411,专业核心课,双语,"传染病学教研室,孟煊",十三级制,1.5,"1-16周,星期三第7-7节 南科大第一附属医院; 1-16周,星期三第8-8节 南科大第一附属医院",50/9,医学院
全科医学概论,MED429,专业核心课,双语,全科医学教研室,十三级制,1.0,"1-15单周,星期三第3-4节 南科大第一附属医院",50/8,医学院
医学人文及职业素养,MED432,专业选修课,双语,医学人文教研室,二级制,1.0,"1-16周,星期五第7-8节 南科大第一附属医院",30/2,医学院
多模态医学数据分析与人工智能,MED5085,专业选修课,英文,叶烨,等级制,3.0,"1-16周,星期一第9-11节 智华楼501机房",30/0,公共卫生及应急管理学院
实验室安全通识基础,MEE5004,通识必修课,中文,"曾林,黄渊建,曾千里,黄业绪",二级制,1.0,"1-4周,星期六第5-8节 智华楼106",120/6,机械与能源工程系
微加工与微系统,MEE5107,专业选修课,英文,胡程志,等级制,3.0,"1-16周,星期一第9-11节 一教124",45/0,机械与能源工程系
高等机构动力学,MEE5116,专业选修课,中文,潘阳,等级制,3.0,"1-16周,星期二第7-8节 一教125; 1-16周,星期三第3-4节 工学院北楼235",30/0,机械与能源工程系
断裂力学与失效分析,MEE5205,专业核心课,中文,ZHU QIANG(朱强),等级制,3.0,"1-16周,星期一第7-8节 一教123; 1-15单周,星期三第7-8节 一教123",45/0,机械与能源工程系
软物质物理基础,MEE5214,专业选修课,英文,韦齐和,等级制,3.0,"1-16周,星期四第3-4节 一教426; 2-16双周,星期二第3-4节 一教426",30/0,机械与能源工程系
柔性电子制造：材料、器件与工艺,MEE5215,专业选修课,中文,丘龙斌,等级制,3.0,"1-15单周,星期二第3-4节 一教525; 1-16周,星期四第7-8节 一教525",40/1,机械与能源工程系
功能软材料与4D打印,MEE5216,专业选修课,英文,葛锜,等级制,3.0,"1-15单周,星期三第5-6节 一教226; 1-16周,星期五第3-4节 一教226",35/0,机械与能源工程系
复合制造技术前沿,MEE5304,专业核心课,中文,吴勇波,等级制,3.0,"1-16周,星期二第5-6节 一教525; 1-15单周,星期四第5-6节 一教525",45/0,机械与能源工程系
锂离子电池技术,MEE5410,专业选修课,中文,李一举,等级制,3.0,"1-15单周,星期二第7-8节 一教123; 1-16周,星期五第3-4节 一教123",40/0,机械与能源工程系
营销学,MIS202,专业基础课,双语,李少波,十三级制,3.0,"1-15单周,星期一第9-10节 商学院206; 1-16周,星期五第1-2节 商学院206",25/8,信息系统与管理工程系
运筹与决策分析,MIS204,专业基础课,英文,顾理一,十三级制,3.0,"1-16周,星期二第5-6节 商学院209; 1-16周,星期二第9-10节 智华楼504机房",30/2,信息系统与管理工程系
社交网络及数字营销,MIS223,专业选修课,英文,邱琳,十三级制,3.0,"1-16周,星期二第7-8节 商学院206; 1-16周,星期三第7-8节 智华楼503机房",40/0,信息系统与管理工程系
大数据生态与存储计算,MIS300,专业核心课,双语,郭悦,十三级制,3.0,"1-16周,星期五第5-6节 商学院208; 1-16周,星期五第9-10节 智华楼501机房",30/2,信息系统与管理工程系
大数据管理与ERP,MIS302,专业选修课,英文,许婷,十三级制,3.0,"1-16周,星期一第9-10节 商学院207; 1-16周,星期三第9-10节 智华楼504机房",40/1,信息系统与管理工程系
大数据治理与商业模式,MIS303,专业必修课,双语,WEI HUANG,十三级制,3.0,"1-16周,星期四第3-4节 商学院225; 1-16周,星期四第7-8节 商学院225",40/2,信息系统与管理工程系
生产运作数据建模与分析,MIS407,专业核心课,双语,李垚,十三级制,3.0,"1-16周,星期二第5-6节 商学院225; 1-16周,星期二第9-10节 智华楼505机房",40/2,信息系统与管理工程系
材料科学与工程基础,MSE001,专业基础课,英文,卢周广,十三级制,3.0,"1-16周,星期一第3-4节 一教125; 1-15单周,星期三第3-4节 一教125",40/6,材料科学与工程系
材料科学与工程基础,MSE001,专业基础课,英文,郭传飞,十三级制,3.0,"1-16周,星期一第3-4节 一教426; 2-16双周,星期三第3-4节 一教426",40/2,材料科学与工程系
